Day	Date 	  Open   	  High   	  Low   	  Close   
Friday	12-Jun-15	" 7,959.85 "	" 7,995.60 "	" 7,940.30 "	" 7,982.90 "
Monday	15-Jun-15	" 7,986.60 "	" 8,057.70 "	" 7,944.85 "	" 8,013.90 "
Tuesday	16-Jun-15	" 8,004.20 "	" 8,061.85 "	" 7,952.35 "	" 8,047.30 "
Wednesday	17-Jun-15	" 8,084.20 "	" 8,136.85 "	" 8,048.95 "	" 8,091.55 "
Thursday	18-Jun-15	" 8,113.70 "	" 8,186.90 "	" 8,101.80 "	" 8,174.60 "
Friday	19-Jun-15	" 8,201.15 "	" 8,250.80 "	" 8,195.65 "	" 8,224.95 "
Monday	22-Jun-15	" 8,259.30 "	" 8,369.45 "	" 8,257.40 "	" 8,353.10 "
Tuesday	23-Jun-15	" 8,377.45 "	" 8,398.45 "	" 8,334.95 "	" 8,381.55 "
Wednesday	24-Jun-15	" 8,399.40 "	" 8,421.35 "	" 8,338.90 "	" 8,360.85 "
Thursday	25-Jun-15	" 8,336.25 "	" 8,423.15 "	" 8,329.50 "	" 8,398.00 "
Friday	26-Jun-15	" 8,393.95 "	" 8,408.55 "	" 8,339.70 "	" 8,381.10 "
Monday	29-Jun-15	" 8,247.05 "	" 8,329.45 "	" 8,195.65 "	" 8,318.40 "
Tuesday	30-Jun-15	" 8,316.35 "	" 8,378.00 "	" 8,298.95 "	" 8,368.50 "
Wednesday	1-Jul-15	" 8,376.25 "	" 8,481.60 "	" 8,370.15 "	" 8,453.05 "
Thursday	2-Jul-15	" 8,471.95 "	" 8,479.25 "	" 8,433.20 "	" 8,444.90 "
Friday	3-Jul-15	" 8,440.10 "	" 8,497.75 "	" 8,424.15 "	" 8,484.90 "
Monday	6-Jul-15	" 8,386.15 "	" 8,533.15 "	" 8,386.15 "	" 8,522.15 "
Tuesday	7-Jul-15	" 8,525.50 "	" 8,561.35 "	" 8,483.85 "	" 8,510.80 "
Wednesday	8-Jul-15	" 8,439.20 "	" 8,457.50 "	" 8,341.40 "	" 8,363.05 "
Thursday	9-Jul-15	" 8,364.85 "	" 8,400.30 "	" 8,323.00 "	" 8,328.55 "
Friday	10-Jul-15	" 8,365.70 "	" 8,377.10 "	" 8,315.40 "	" 8,360.55 "
Monday	13-Jul-15	" 8,397.25 "	" 8,471.65 "	" 8,355.40 "	" 8,459.65 "
Tuesday	14-Jul-15	" 8,470.60 "	" 8,480.25 "	" 8,424.10 "	" 8,454.10 "
Wednesday	15-Jul-15	" 8,463.40 "	" 8,531.40 "	" 8,462.95 "	" 8,523.80 "
Thursday	16-Jul-15	" 8,546.15 "	" 8,616.10 "	" 8,542.90 "	" 8,608.05 "
Friday	17-Jul-15	" 8,623.65 "	" 8,642.95 "	" 8,593.15 "	" 8,609.85 "
Monday	20-Jul-15	" 8,623.90 "	" 8,624.10 "	" 8,559.00 "	" 8,603.45 "
Tuesday	21-Jul-15	" 8,601.50 "	" 8,646.75 "	" 8,517.90 "	" 8,529.45 "
Wednesday	22-Jul-15	" 8,512.25 "	" 8,643.90 "	" 8,498.65 "	" 8,633.50 "
Thursday	23-Jul-15	" 8,643.95 "	" 8,654.75 "	" 8,573.80 "	" 8,589.80 "
Friday	24-Jul-15	" 8,588.15 "	" 8,589.15 "	" 8,513.50 "	" 8,521.55 "
Monday	27-Jul-15	" 8,492.10 "	" 8,492.20 "	" 8,351.55 "	" 8,361.00 "
Tuesday	28-Jul-15	" 8,371.10 "	" 8,397.40 "	" 8,321.75 "	" 8,337.00 "
Wednesday	29-Jul-15	" 8,365.60 "	" 8,381.50 "	" 8,338.45 "	" 8,375.05 "
Thursday	30-Jul-15	" 8,417.00 "	" 8,458.90 "	" 8,408.30 "	" 8,421.80 "
Friday	31-Jul-15	" 8,456.10 "	" 8,548.95 "	" 8,448.00 "	" 8,532.85 "
Monday	3-Aug-15	" 8,510.65 "	" 8,563.95 "	" 8,508.10 "	" 8,543.05 "
Tuesday	4-Aug-15	" 8,564.10 "	" 8,565.15 "	" 8,448.25 "	" 8,516.90 "
Wednesday	5-Aug-15	" 8,547.45 "	" 8,591.85 "	" 8,545.85 "	" 8,567.95 "
Thursday	6-Aug-15	" 8,585.80 "	" 8,606.30 "	" 8,551.50 "	" 8,588.65 "
Friday	7-Aug-15	" 8,580.80 "	" 8,595.95 "	" 8,552.70 "	" 8,564.60 "
Monday	10-Aug-15	" 8,577.00 "	" 8,621.55 "	" 8,497.80 "	" 8,525.60 "
Tuesday	11-Aug-15	" 8,548.45 "	" 8,556.25 "	" 8,441.30 "	" 8,462.35 "
Wednesday	12-Aug-15	" 8,445.70 "	" 8,446.95 "	" 8,337.95 "	" 8,349.45 "
Thursday	13-Aug-15	" 8,384.45 "	" 8,429.50 "	" 8,339.75 "	" 8,355.85 "
Friday	14-Aug-15	" 8,402.35 "	" 8,530.10 "	" 8,381.20 "	" 8,518.55 "
Monday	17-Aug-15	" 8,530.50 "	" 8,530.60 "	" 8,428.05 "	" 8,477.30 "
Tuesday	18-Aug-15	" 8,505.85 "	" 8,525.75 "	" 8,433.60 "	" 8,466.55 "
Wednesday	19-Aug-15	" 8,468.05 "	" 8,520.45 "	" 8,425.95 "	" 8,495.15 "
Thursday	20-Aug-15	" 8,471.05 "	" 8,501.35 "	" 8,359.75 "	" 8,372.75 "
Friday	21-Aug-15	" 8,305.40 "	" 8,322.20 "	" 8,225.05 "	" 8,299.95 "
Monday	24-Aug-15	" 8,055.95 "	" 8,060.05 "	" 7,769.40 "	" 7,809.00 "
Tuesday	25-Aug-15	" 7,895.40 "	" 7,925.40 "	" 7,667.25 "	" 7,880.70 "
Wednesday	26-Aug-15	" 7,865.25 "	" 7,930.05 "	" 7,777.10 "	" 7,791.85 "
Thursday	27-Aug-15	" 7,921.60 "	" 7,963.60 "	" 7,862.30 "	" 7,948.95 "
Friday	28-Aug-15	" 8,053.70 "	" 8,091.80 "	" 7,961.65 "	" 8,001.95 "
Monday	31-Aug-15	" 8,009.25 "	" 8,043.60 "	" 7,947.95 "	" 7,971.30 "
Tuesday	1-Sep-15	" 7,907.95 "	" 7,929.10 "	" 7,746.50 "	" 7,785.85 "
Wednesday	2-Sep-15	" 7,856.65 "	" 7,862.55 "	" 7,699.25 "	" 7,717.00 "
Thursday	3-Sep-15	" 7,774.45 "	" 7,845.60 "	" 7,754.05 "	" 7,823.00 "
Friday	4-Sep-15	" 7,803.40 "	" 7,804.90 "	" 7,626.85 "	" 7,655.05 "
Monday	7-Sep-15	" 7,685.85 "	" 7,705.05 "	" 7,545.90 "	" 7,558.80 "
Tuesday	8-Sep-15	" 7,587.70 "	" 7,720.90 "	" 7,539.50 "	" 7,688.25 "
Wednesday	9-Sep-15	" 7,805.85 "	" 7,846.05 "	" 7,764.55 "	" 7,818.60 "
Thursday	10-Sep-15	" 7,729.05 "	" 7,819.85 "	" 7,678.50 "	" 7,788.10 "
Friday	11-Sep-15	" 7,833.80 "	" 7,864.85 "	" 7,759.90 "	" 7,789.30 "
Monday	14-Sep-15	" 7,811.10 "	" 7,879.95 "	" 7,761.85 "	" 7,872.25 "
Tuesday	15-Sep-15	" 7,867.35 "	" 7,880.00 "	" 7,799.75 "	" 7,829.10 "
Wednesday	16-Sep-15	" 7,886.85 "	" 7,913.90 "	" 7,853.30 "	" 7,899.15 "
Friday	18-Sep-15	" 7,967.45 "	" 8,055.00 "	" 7,955.85 "	" 7,981.90 "
Monday	21-Sep-15	" 7,911.50 "	" 7,987.90 "	" 7,908.35 "	" 7,977.10 "
Tuesday	22-Sep-15	" 8,014.80 "	" 8,021.60 "	" 7,787.75 "	" 7,812.00 "
Wednesday	23-Sep-15	" 7,737.35 "	" 7,882.90 "	" 7,723.25 "	" 7,845.95 "
Thursday	24-Sep-15	" 7,838.40 "	" 7,894.50 "	" 7,804.10 "	" 7,868.50 "
Monday	28-Sep-15	" 7,892.80 "	" 7,893.95 "	" 7,787.95 "	" 7,795.70 "
Tuesday	29-Sep-15	" 7,725.70 "	" 7,926.55 "	" 7,691.20 "	" 7,843.30 "
Wednesday	30-Sep-15	" 7,924.25 "	" 7,957.70 "	" 7,874.50 "	" 7,948.90 "
Thursday	1-Oct-15	" 7,992.05 "	" 8,008.25 "	" 7,930.65 "	" 7,950.90 "
Monday	5-Oct-15	" 8,005.10 "	" 8,128.90 "	" 8,005.10 "	" 8,119.30 "
Tuesday	6-Oct-15	" 8,180.45 "	" 8,180.95 "	" 8,096.50 "	" 8,152.90 "
Wednesday	7-Oct-15	" 8,146.20 "	" 8,188.90 "	" 8,132.90 "	" 8,177.40 "
Thursday	8-Oct-15	" 8,196.75 "	" 8,196.75 "	" 8,105.85 "	" 8,129.35 "
Friday	9-Oct-15	" 8,186.35 "	" 8,232.20 "	" 8,139.65 "	" 8,189.70 "
Monday	12-Oct-15	" 8,231.50 "	" 8,244.50 "	" 8,128.20 "	" 8,143.60 "
Tuesday	13-Oct-15	" 8,121.95 "	" 8,150.25 "	" 8,088.60 "	" 8,131.70 "
Wednesday	14-Oct-15	" 8,102.40 "	" 8,139.30 "	" 8,096.35 "	" 8,107.90 "
Thursday	15-Oct-15	" 8,134.35 "	" 8,190.55 "	" 8,129.80 "	" 8,179.50 "
Friday	16-Oct-15	" 8,193.65 "	" 8,246.40 "	" 8,147.65 "	" 8,238.15 "
Monday	19-Oct-15	" 8,262.55 "	" 8,283.05 "	" 8,239.20 "	" 8,275.05 "
Tuesday	20-Oct-15	" 8,280.30 "	" 8,294.05 "	" 8,229.20 "	" 8,261.65 "
Wednesday	21-Oct-15	" 8,258.35 "	" 8,294.40 "	" 8,217.15 "	" 8,251.70 "
Friday	23-Oct-15	" 8,308.25 "	" 8,328.10 "	" 8,280.75 "	" 8,295.45 "
Monday	26-Oct-15	" 8,333.65 "	" 8,336.30 "	" 8,252.05 "	" 8,260.55 "
Tuesday	27-Oct-15	" 8,230.35 "	" 8,241.95 "	" 8,217.05 "	" 8,232.90 "
Wednesday	28-Oct-15	" 8,188.90 "	" 8,209.10 "	" 8,131.80 "	" 8,171.20 "
Thursday	29-Oct-15	" 8,175.45 "	" 8,179.60 "	" 8,098.00 "	" 8,111.75 "
Friday	30-Oct-15	" 8,123.55 "	" 8,146.10 "	" 8,044.40 "	" 8,065.80 "
Monday	2-Nov-15	" 8,054.55 "	" 8,060.70 "	" 7,995.60 "	" 8,050.80 "
Tuesday	3-Nov-15	" 8,086.35 "	" 8,100.35 "	" 8,031.75 "	" 8,060.70 "
Wednesday	4-Nov-15	" 8,104.90 "	" 8,116.10 "	" 8,027.30 "	" 8,040.20 "
Thursday	5-Nov-15	" 8,030.35 "	" 8,031.20 "	" 7,944.10 "	" 7,955.45 "
Friday	6-Nov-15	" 7,956.55 "	" 8,002.65 "	" 7,926.15 "	" 7,954.30 "
Monday	9-Nov-15	" 7,788.25 "	" 7,937.75 "	" 7,771.70 "	" 7,915.20 "
Tuesday	10-Nov-15	" 7,877.60 "	" 7,885.10 "	" 7,772.85 "	" 7,783.35 "
Wednesday	11-Nov-15	" 7,838.80 "	" 7,847.95 "	" 7,819.10 "	" 7,825.00 "
Friday	13-Nov-15	" 7,762.45 "	" 7,775.10 "	" 7,730.90 "	" 7,762.25 "
Monday	16-Nov-15	" 7,732.95 "	" 7,838.85 "	" 7,714.15 "	" 7,806.60 "
Tuesday	17-Nov-15	" 7,848.75 "	" 7,860.45 "	" 7,793.00 "	" 7,837.55 "
Wednesday	18-Nov-15	" 7,823.15 "	" 7,843.40 "	" 7,725.05 "	" 7,731.80 "
Thursday	19-Nov-15	" 7,788.50 "	" 7,854.90 "	" 7,765.45 "	" 7,842.75 "
Friday	20-Nov-15	" 7,841.90 "	" 7,906.95 "	" 7,817.80 "	" 7,856.55 "
Monday	23-Nov-15	" 7,869.50 "	" 7,877.50 "	" 7,825.20 "	" 7,849.25 "
Tuesday	24-Nov-15	" 7,837.00 "	" 7,870.35 "	" 7,812.65 "	" 7,831.60 "
Thursday	26-Nov-15	" 7,837.15 "	" 7,897.10 "	" 7,832.00 "	" 7,883.80 "
Friday	27-Nov-15	" 7,910.60 "	" 7,959.30 "	" 7,879.45 "	" 7,942.70 "
Monday	30-Nov-15	" 7,936.25 "	" 7,966.00 "	" 7,922.80 "	" 7,935.25 "
Tuesday	1-Dec-15	" 7,958.15 "	" 7,972.15 "	" 7,934.15 "	" 7,954.90 "
Wednesday	2-Dec-15	" 7,976.70 "	" 7,979.30 "	" 7,910.80 "	" 7,931.35 "
Thursday	3-Dec-15	" 7,902.30 "	" 7,912.30 "	" 7,853.30 "	" 7,864.15 "
Friday	4-Dec-15	" 7,817.60 "	" 7,821.40 "	" 7,775.70 "	" 7,781.90 "
Monday	7-Dec-15	" 7,816.55 "	" 7,825.40 "	" 7,746.05 "	" 7,765.40 "
Tuesday	8-Dec-15	" 7,738.50 "	" 7,771.25 "	" 7,685.45 "	" 7,701.70 "
Wednesday	9-Dec-15	" 7,695.50 "	" 7,702.85 "	" 7,606.90 "	" 7,612.50 "
Thursday	10-Dec-15	" 7,643.30 "	" 7,691.95 "	" 7,610.00 "	" 7,683.30 "
Friday	11-Dec-15	" 7,699.60 "	" 7,703.05 "	" 7,575.30 "	" 7,610.45 "
Monday	14-Dec-15	" 7,558.20 "	" 7,663.95 "	" 7,551.05 "	" 7,650.05 "
Tuesday	15-Dec-15	" 7,659.15 "	" 7,705.00 "	" 7,625.10 "	" 7,700.90 "
Wednesday	16-Dec-15	" 7,725.25 "	" 7,776.60 "	" 7,715.75 "	" 7,750.90 "
Thursday	17-Dec-15	" 7,783.05 "	" 7,852.90 "	" 7,737.55 "	" 7,844.35 "
Friday	18-Dec-15	" 7,828.90 "	" 7,836.15 "	" 7,753.35 "	" 7,761.95 "
Monday	21-Dec-15	" 7,745.65 "	" 7,840.75 "	" 7,733.45 "	" 7,834.45 "
Tuesday	22-Dec-15	" 7,829.40 "	" 7,846.30 "	" 7,776.85 "	" 7,786.10 "
Wednesday	23-Dec-15	" 7,830.45 "	" 7,871.45 "	" 7,826.10 "	" 7,865.95 "
Thursday	24-Dec-15	" 7,888.75 "	" 7,888.75 "	" 7,835.50 "	" 7,861.05 "
Monday	28-Dec-15	" 7,863.20 "	" 7,937.20 "	" 7,863.00 "	" 7,925.15 "
Tuesday	29-Dec-15	" 7,929.20 "	" 7,942.15 "	" 7,902.75 "	" 7,928.95 "
Wednesday	30-Dec-15	" 7,938.60 "	" 7,944.75 "	" 7,889.85 "	" 7,896.25 "
Thursday	31-Dec-15	" 7,897.80 "	" 7,955.55 "	" 7,891.15 "	" 7,946.35 "
Friday	1-Jan-16	" 7,938.45 "	" 7,972.55 "	" 7,909.80 "	" 7,963.20 "
Monday	4-Jan-16	" 7,924.55 "	" 7,937.55 "	" 7,781.10 "	" 7,791.30 "
Tuesday	5-Jan-16	" 7,828.40 "	" 7,831.20 "	" 7,763.25 "	" 7,784.65 "
Wednesday	6-Jan-16	" 7,788.05 "	" 7,800.95 "	" 7,721.20 "	" 7,741.00 "
Thursday	7-Jan-16	" 7,673.35 "	" 7,674.95 "	" 7,556.60 "	" 7,568.30 "
Friday	8-Jan-16	" 7,611.65 "	" 7,634.10 "	" 7,581.05 "	" 7,601.35 "
Monday	11-Jan-16	" 7,527.45 "	" 7,605.10 "	" 7,494.35 "	" 7,563.85 "
Tuesday	12-Jan-16	" 7,587.20 "	" 7,588.30 "	" 7,487.80 "	" 7,510.30 "
Wednesday	13-Jan-16	" 7,557.90 "	" 7,590.95 "	" 7,425.80 "	" 7,562.40 "
Thursday	14-Jan-16	" 7,467.40 "	" 7,604.80 "	" 7,443.80 "	" 7,536.80 "
Friday	15-Jan-16	" 7,561.65 "	" 7,566.50 "	" 7,427.30 "	" 7,437.80 "
Monday	18-Jan-16	" 7,420.35 "	" 7,463.65 "	" 7,336.40 "	" 7,351.00 "
Tuesday	19-Jan-16	" 7,381.80 "	" 7,462.75 "	" 7,364.15 "	" 7,435.10 "
Wednesday	20-Jan-16	" 7,357.00 "	" 7,470.90 "	" 7,241.50 "	" 7,309.30 "
Thursday	21-Jan-16	" 7,376.65 "	" 7,398.70 "	" 7,250.00 "	" 7,276.80 "
Friday	22-Jan-16	" 7,355.70 "	" 7,433.40 "	" 7,327.60 "	" 7,422.45 "
Monday	25-Jan-16	" 7,468.75 "	" 7,487.15 "	" 7,421.20 "	" 7,436.15 "
Wednesday	27-Jan-16	" 7,469.60 "	" 7,477.90 "	" 7,419.70 "	" 7,437.75 "
Thursday	28-Jan-16	" 7,426.50 "	" 7,468.85 "	" 7,409.60 "	" 7,424.65 "
Friday	29-Jan-16	" 7,413.35 "	" 7,575.65 "	" 7,402.80 "	" 7,563.55 "
Monday	1-Feb-16	" 7,589.50 "	" 7,600.45 "	" 7,541.25 "	" 7,555.95 "
Tuesday	2-Feb-16	" 7,566.65 "	" 7,576.30 "	" 7,428.05 "	" 7,455.55 "
Wednesday	3-Feb-16	" 7,392.45 "	" 7,419.40 "	" 7,350.30 "	" 7,361.80 "
Thursday	4-Feb-16	" 7,411.45 "	" 7,457.05 "	" 7,365.95 "	" 7,404.00 "
Friday	5-Feb-16	" 7,418.25 "	" 7,503.15 "	" 7,406.65 "	" 7,489.10 "
Monday	8-Feb-16	" 7,489.70 "	" 7,512.55 "	" 7,363.20 "	" 7,387.25 "
Tuesday	9-Feb-16	" 7,303.95 "	" 7,323.45 "	" 7,275.15 "	" 7,298.20 "
Wednesday	10-Feb-16	" 7,264.30 "	" 7,271.85 "	" 7,177.75 "	" 7,215.70 "
Thursday	11-Feb-16	" 7,203.60 "	" 7,208.65 "	" 6,959.95 "	" 6,976.35 "
Friday	12-Feb-16	" 7,023.65 "	" 7,034.80 "	" 6,869.00 "	" 6,980.95 "
Monday	15-Feb-16	" 7,057.35 "	" 7,182.80 "	" 7,056.80 "	" 7,162.95 "
Tuesday	16-Feb-16	" 7,201.25 "	" 7,204.65 "	" 7,037.70 "	" 7,048.25 "
Wednesday	17-Feb-16	" 7,058.85 "	" 7,123.70 "	" 6,960.65 "	" 7,108.45 "
Thursday	18-Feb-16	" 7,177.40 "	" 7,215.10 "	" 7,127.85 "	" 7,191.75 "
Friday	19-Feb-16	" 7,170.55 "	" 7,226.85 "	" 7,145.95 "	" 7,210.75 "
Monday	22-Feb-16	" 7,208.85 "	" 7,252.40 "	" 7,200.70 "	" 7,234.55 "
Tuesday	23-Feb-16	" 7,240.30 "	" 7,241.70 "	" 7,090.70 "	" 7,109.55 "
Wednesday	24-Feb-16	" 7,075.00 "	" 7,090.80 "	" 7,009.75 "	" 7,018.70 "
Thursday	25-Feb-16	" 7,029.85 "	" 7,034.20 "	" 6,961.40 "	" 6,970.60 "
Friday	26-Feb-16	" 7,039.30 "	" 7,052.90 "	" 6,985.10 "	" 7,029.75 "
Monday	29-Feb-16	" 7,050.45 "	" 7,094.60 "	" 6,825.80 "	" 6,987.05 "
Tuesday	1-Mar-16	" 7,038.25 "	" 7,235.50 "	" 7,035.10 "	" 7,222.30 "
Wednesday	2-Mar-16	" 7,321.70 "	" 7,380.35 "	" 7,308.15 "	" 7,368.85 "
Thursday	3-Mar-16	" 7,429.55 "	" 7,483.95 "	" 7,406.05 "	" 7,475.60 "
Friday	4-Mar-16	" 7,505.40 "	" 7,505.90 "	" 7,444.10 "	" 7,485.35 "
Tuesday	8-Mar-16	" 7,486.40 "	" 7,527.15 "	" 7,442.15 "	" 7,485.30 "
Wednesday	9-Mar-16	" 7,436.10 "	" 7,539.00 "	" 7,424.30 "	" 7,531.80 "
Thursday	10-Mar-16	" 7,545.35 "	" 7,547.10 "	" 7,447.40 "	" 7,486.15 "
Friday	11-Mar-16	" 7,484.85 "	" 7,543.95 "	" 7,460.60 "	" 7,510.20 "
Monday	14-Mar-16	" 7,542.60 "	" 7,583.70 "	" 7,515.05 "	" 7,538.75 "
Tuesday	15-Mar-16	" 7,535.85 "	" 7,545.20 "	" 7,452.80 "	" 7,460.60 "
Wednesday	16-Mar-16	" 7,457.05 "	" 7,508.00 "	" 7,405.15 "	" 7,498.75 "
Thursday	17-Mar-16	" 7,557.40 "	" 7,585.30 "	" 7,479.40 "	" 7,512.55 "
Friday	18-Mar-16	" 7,534.65 "	" 7,613.60 "	" 7,517.90 "	" 7,604.35 "
Monday	21-Mar-16	" 7,619.20 "	" 7,713.55 "	" 7,617.70 "	" 7,704.25 "
Tuesday	22-Mar-16	" 7,695.55 "	" 7,728.20 "	" 7,643.80 "	" 7,714.90 "
Wednesday	23-Mar-16	" 7,717.45 "	" 7,726.85 "	" 7,670.60 "	" 7,716.50 "
Monday	28-Mar-16	" 7,741.00 "	" 7,749.40 "	" 7,587.70 "	" 7,615.10 "
Tuesday	29-Mar-16	" 7,606.55 "	" 7,652.90 "	" 7,582.25 "	" 7,597.00 "
Wednesday	30-Mar-16	" 7,651.10 "	" 7,741.95 "	" 7,643.45 "	" 7,735.20 "
Thursday	31-Mar-16	" 7,727.65 "	" 7,777.60 "	" 7,702.00 "	" 7,738.40 "
Friday	1-Apr-16	" 7,718.05 "	" 7,740.15 "	" 7,666.10 "	" 7,713.05 "
Monday	4-Apr-16	" 7,733.15 "	" 7,764.45 "	" 7,704.40 "	" 7,758.80 "
Tuesday	5-Apr-16	" 7,736.30 "	" 7,736.30 "	" 7,588.65 "	" 7,603.20 "
Wednesday	6-Apr-16	" 7,636.05 "	" 7,638.65 "	" 7,591.75 "	" 7,614.35 "
Thursday	7-Apr-16	" 7,630.40 "	" 7,630.75 "	" 7,535.85 "	" 7,546.45 "
Friday	8-Apr-16	" 7,542.35 "	" 7,569.35 "	" 7,526.70 "	" 7,555.20 "
Monday	11-Apr-16	" 7,577.80 "	" 7,678.80 "	" 7,516.85 "	" 7,671.40 "
Tuesday	12-Apr-16	" 7,669.25 "	" 7,717.40 "	" 7,663.35 "	" 7,708.95 "
Wednesday	13-Apr-16	" 7,777.15 "	" 7,864.80 "	" 7,772.20 "	" 7,850.45 "
Monday	18-Apr-16	" 7,908.15 "	" 7,920.60 "	" 7,842.75 "	" 7,914.70 "
Wednesday	20-Apr-16	" 7,950.05 "	" 7,950.40 "	" 7,877.55 "	" 7,914.75 "
Thursday	21-Apr-16	" 7,953.65 "	" 7,978.45 "	" 7,884.10 "	" 7,912.05 "
Friday	22-Apr-16	" 7,891.80 "	" 7,923.35 "	" 7,873.35 "	" 7,899.30 "
Monday	25-Apr-16	" 7,894.80 "	" 7,911.00 "	" 7,827.00 "	" 7,855.05 "
Tuesday	26-Apr-16	" 7,828.15 "	" 7,974.50 "	" 7,822.55 "	" 7,962.65 "
Wednesday	27-Apr-16	" 7,942.00 "	" 7,991.00 "	" 7,940.55 "	" 7,979.90 "
Thursday	28-Apr-16	" 7,967.40 "	" 7,992.00 "	" 7,834.45 "	" 7,847.25 "
Friday	29-Apr-16	" 7,844.25 "	" 7,889.05 "	" 7,788.70 "	" 7,849.80 "
Monday	2-May-16	" 7,822.70 "	" 7,829.80 "	" 7,777.30 "	" 7,805.90 "
Tuesday	3-May-16	" 7,824.80 "	" 7,890.25 "	" 7,735.15 "	" 7,747.00 "
Wednesday	4-May-16	" 7,724.15 "	" 7,749.00 "	" 7,697.25 "	" 7,706.55 "
Thursday	5-May-16	" 7,731.00 "	" 7,777.55 "	" 7,706.85 "	" 7,735.50 "
Friday	6-May-16	" 7,717.65 "	" 7,738.90 "	" 7,678.35 "	" 7,733.45 "
Monday	9-May-16	" 7,755.25 "	" 7,873.65 "	" 7,753.55 "	" 7,866.05 "
Tuesday	10-May-16	" 7,873.55 "	" 7,896.90 "	" 7,837.70 "	" 7,887.80 "
Wednesday	11-May-16	" 7,804.65 "	" 7,893.10 "	" 7,780.90 "	" 7,848.85 "
Thursday	12-May-16	" 7,871.45 "	" 7,916.05 "	" 7,849.65 "	" 7,900.40 "
Friday	13-May-16	" 7,881.00 "	" 7,881.00 "	" 7,784.20 "	" 7,814.90 "
Monday	16-May-16	" 7,831.20 "	" 7,873.90 "	" 7,772.15 "	" 7,860.75 "
Tuesday	17-May-16	" 7,896.85 "	" 7,940.10 "	" 7,879.70 "	" 7,890.75 "
Wednesday	18-May-16	" 7,846.75 "	" 7,882.05 "	" 7,810.75 "	" 7,870.15 "
Thursday	19-May-16	" 7,875.50 "	" 7,876.20 "	" 7,766.80 "	" 7,783.40 "
Friday	20-May-16	" 7,792.20 "	" 7,812.40 "	" 7,735.75 "	" 7,749.70 "
Monday	23-May-16	" 7,813.95 "	" 7,820.60 "	" 7,722.20 "	" 7,731.05 "
Tuesday	24-May-16	" 7,738.05 "	" 7,761.55 "	" 7,715.80 "	" 7,748.85 "
Wednesday	25-May-16	" 7,811.80 "	" 7,941.20 "	" 7,809.30 "	" 7,934.90 "
Thursday	26-May-16	" 7,974.45 "	" 8,083.00 "	" 7,948.50 "	" 8,069.65 "
Friday	27-May-16	" 8,081.95 "	" 8,164.20 "	" 8,077.05 "	" 8,156.65 "
Monday	30-May-16	" 8,166.50 "	" 8,200.00 "	" 8,150.80 "	" 8,178.50 "
Tuesday	31-May-16	" 8,209.85 "	" 8,213.60 "	" 8,134.30 "	" 8,160.10 "
Wednesday	1-Jun-16	" 8,179.20 "	" 8,215.35 "	" 8,171.05 "	" 8,179.95 "
Thursday	2-Jun-16	" 8,156.90 "	" 8,229.50 "	" 8,154.75 "	" 8,218.95 "
Friday	3-Jun-16	" 8,246.20 "	" 8,262.00 "	" 8,209.85 "	" 8,220.80 "
Monday	6-Jun-16	" 8,228.75 "	" 8,234.70 "	" 8,186.05 "	" 8,201.05 "
Tuesday	7-Jun-16	" 8,235.55 "	" 8,294.95 "	" 8,216.40 "	" 8,266.45 "
Wednesday	8-Jun-16	" 8,285.50 "	" 8,288.90 "	" 8,252.05 "	" 8,273.05 "
Thursday	9-Jun-16	" 8,273.35 "	" 8,273.35 "	" 8,184.60 "	" 8,203.60 "
Friday	10-Jun-16	" 8,180.25 "	" 8,265.60 "	" 8,162.85 "	" 8,170.05 "
Monday	13-Jun-16	" 8,102.25 "	" 8,125.25 "	" 8,063.90 "	" 8,110.60 "
Tuesday	14-Jun-16	" 8,134.40 "	" 8,134.95 "	" 8,069.50 "	" 8,108.85 "
Wednesday	15-Jun-16	" 8,139.40 "	" 8,213.20 "	" 8,123.15 "	" 8,206.60 "
Thursday	16-Jun-16	" 8,180.65 "	" 8,180.65 "	" 8,074.45 "	" 8,140.75 "
Friday	17-Jun-16	" 8,176.65 "	" 8,195.25 "	" 8,135.80 "	" 8,170.20 "
Monday	20-Jun-16	" 8,115.75 "	" 8,244.15 "	" 8,107.35 "	" 8,238.50 "
Tuesday	21-Jun-16	" 8,255.40 "	" 8,257.25 "	" 8,202.15 "	" 8,219.90 "
Wednesday	22-Jun-16	" 8,213.65 "	" 8,238.35 "	" 8,153.25 "	" 8,203.70 "
Thursday	23-Jun-16	" 8,201.15 "	" 8,285.60 "	" 8,188.30 "	" 8,270.45 "
Friday	24-Jun-16	" 8,029.10 "	" 8,100.70 "	" 7,927.05 "	" 8,088.60 "
Monday	27-Jun-16	" 8,039.35 "	" 8,120.65 "	" 8,039.35 "	" 8,094.70 "
Tuesday	28-Jun-16	" 8,096.05 "	" 8,146.35 "	" 8,086.85 "	" 8,127.85 "
Wednesday	29-Jun-16	" 8,173.10 "	" 8,212.40 "	" 8,157.65 "	" 8,204.00 "
Thursday	30-Jun-16	" 8,260.25 "	" 8,308.15 "	" 8,242.10 "	" 8,287.75 "
Friday	1-Jul-16	" 8,313.05 "	" 8,356.75 "	" 8,308.65 "	" 8,328.35 "
Monday	4-Jul-16	" 8,376.75 "	" 8,398.45 "	" 8,364.70 "	" 8,370.70 "
Tuesday	5-Jul-16	" 8,379.30 "	" 8,381.45 "	" 8,319.95 "	" 8,335.95 "
